VARIABLE: BSRL.B1.SYS_A:sigma_sat_tot_syst
DataType: NUMERIC
Unit: -
Length: 1
Description: Systematic sigma of Q_sat_tot

Timestamp (UTC_TIME),Value
2017-07-27 11:10:56.742000,1.000000000000000E+00
2017-07-27 11:15:56.730000,1.000000000000000E+00
2017-07-27 11:20:56.717000,1.000000000000000E+00
2017-07-27 11:25:56.704000,1.000000000000000E+00
2017-07-27 11:30:56.691000,1.000000000000000E+00
2017-07-27 11:35:56.678000,1.000000000000000E+00
2017-07-27 11:40:56.666000,1.000000000000000E+00
2017-07-27 11:45:56.653000,1.000000000000000E+00
2017-07-27 11:50:56.639000,1.000000000000000E+00
2017-07-27 11:55:56.626000,1.000000000000000E+00
2017-07-27 12:00:56.613000,1.000000000000000E+00
2017-07-27 12:05:56.599000,1.000000000000000E+00
2017-07-27 12:10:56.586000,1.000000000000000E+00
2017-07-27 12:15:56.572000,1.000000000000000E+00
2017-07-27 12:20:56.559000,1.000000000000000E+00
2017-07-27 12:25:56.546000,1.000000000000000E+00
2017-07-27 12:30:56.532000,1.000000000000000E+00
2017-07-27 12:35:56.519000,1.000000000000000E+00
2017-07-27 12:40:56.505000,1.000000000000000E+00
2017-07-27 12:45:56.492000,1.000000000000000E+00
2017-07-27 12:50:56.478000,1.000000000000000E+00
2017-07-27 12:55:56.465000,1.000000000000000E+00
2017-07-27 13:00:56.452000,1.000000000000000E+00
2017-07-27 13:05:56.438000,1.000000000000000E+00
2017-07-27 13:10:56.425000,1.000000000000000E+00
2017-07-27 13:15:56.411000,1.000000000000000E+00
2017-07-27 13:20:56.398000,1.000000000000000E+00
2017-07-27 13:25:56.385000,1.000000000000000E+00
2017-07-27 13:30:56.371000,1.000000000000000E+00
2017-07-27 13:35:56.358000,1.000000000000000E+00
2017-07-27 13:40:56.344000,1.000000000000000E+00
2017-07-27 13:45:56.331000,1.000000000000000E+00
2017-07-27 13:50:56.318000,1.000000000000000E+00
2017-07-27 13:55:56.304000,1.000000000000000E+00
2017-07-27 14:00:56.291000,1.000000000000000E+00
2017-07-27 14:05:56.277000,1.000000000000000E+00
2017-07-27 14:10:56.264000,1.000000000000000E+00
2017-07-27 14:15:56.250000,1.000000000000000E+00
2017-07-27 14:20:56.237000,1.000000000000000E+00
2017-07-27 14:25:56.224000,1.000000000000000E+00
