-214820.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214788.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214756.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214725.00 	3.43E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214693.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214661.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214630.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214598.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214566.00 	3.44E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214535.00 	3.45E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214503.00 	3.45E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214471.00 	3.45E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214439.00 	3.45E+11	1.97E+11	1.43E+09	1.79E+09	1.44E+12
-214408.00 	3.46E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214376.00 	3.46E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214344.00 	3.47E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214313.00 	3.47E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214281.00 	3.47E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214249.00 	3.48E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214218.00 	3.48E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214186.00 	3.49E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214154.00 	3.50E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214122.00 	3.50E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214091.00 	3.51E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214059.00 	3.51E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-214027.00 	3.52E+11	1.96E+11	1.43E+09	1.79E+09	1.44E+12
-213996.00 	3.53E+11	1.96E+11	1.43E+09	1.80E+09	1.44E+12
-213964.00 	3.54E+11	1.96E+11	1.44E+09	1.80E+09	1.44E+12
-213932.00 	3.54E+11	1.96E+11	1.44E+09	1.80E+09	1.44E+12
-213898.00 	3.55E+11	1.96E+11	1.44E+09	1.80E+09	1.45E+12
-213868.00 	3.56E+11	1.96E+11	1.45E+09	1.81E+09	1.45E+12
