Ns1700zer    1.7000000    0.1000000         1.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      22124
Ns1700plb    1.7000000    0.1000000         1.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -21214
Ns1700zrb    1.7000000    0.1000000         1.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -22124
rh1700plu    1.7000000    0.2400000         1.0      1.       1.      1.      0.     1.      0.        0.       0.      30213
rh1700min    1.7000000    0.2400000         1.0      1.      -1.      1.      0.     1.      0.        0.       0.     -30213
rh1700zer    1.7000000    0.2400000         1.0      1.       0.      1.      0.     1.      0.        0.       0.      30113
Dl1700plp    1.7000000    0.3000000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.      11114
Dl1700plu    1.7000000    0.3000000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.      12114
Dl1700zer    1.7000000    0.3000000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      12214
Dl1700min    1.7000000    0.3000000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      12224
Dl1700ppb    1.7000000    0.3000000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -11114
Dl1700plb    1.7000000    0.3000000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -12114
Dl1700zrb    1.7000000    0.3000000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -12214
Dl1700mnb    1.7000000    0.3000000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -12224
rh1690plu    1.6910000    0.1610000         3.0      1.       1.      1.      0.     1.      0.        0.       0.        217
rh1690min    1.6910000    0.1610000         3.0      1.      -1.      1.      0.     1.      0.        0.       0.       -217
rh1690zer    1.6910000    0.1610000         0.0      1.       0.      1.      0.     1.      0.        0.       0.        117
Lm1690zer    1.6900000    0.0600000         1.5      0.       0.      2.      1.     0.      0.        0.       0.      13124
Lm1690zrb    1.6900000    0.0600000         1.5      0.       0.      0.      0.     2.      1.        0.       0.     -13124
Xi1690min    1.6900000    0.0290000         1.5      0.5     -0.5     1.      2.     0.      0.        0.       0.     -67719
Xi1690mnb    1.6900000    0.0290000         1.5      0.5      0.5     0.      0.     1.      2.        0.       0.      67719
Xi1690zer    1.6900000    0.0290000         1.5      0.5      0.5     1.      2.     0.      0.        0.       0.      67718
Xi1690zrb    1.6900000    0.0290000         1.5      0.5     -0.5     0.      0.     1.      2.        0.       0.     -67718 
Ns1680plu    1.6800000    0.1300000         2.5      0.5      0.5     3.      0.     0.      0.        0.       0.      12116
Ns1680zer    1.6800000    0.1300000         2.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      12216
Ns1680plb    1.6800000    0.1300000         2.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -12116
Ns1680zrb    1.6800000    0.1300000         2.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -12216
ph1680zer    1.6800000    0.1500000         1.0      0.       0.      0.      1.     0.      1.        0.       0.     100333
Ns1675plu    1.6750000    0.1500000         2.5      0.5      0.5     3.      0.     0.      0.        0.       0.       2116
Ns1675zer    1.6750000    0.1500000         2.5      0.5     -0.5     3.      0.     0.      0.        0.       0.       2216
Ns1675plb    1.6750000    0.1500000         2.5      0.5     -0.5     0.      0.     3.      0.        0.       0.      -2116
Ns1675zrb    1.6750000    0.1500000         2.5      0.5      0.5     0.      0.     3.      0.        0.       0.      -2216
UM1672min    1.6724500    8.003e-16         1.5      0.       0.      0.      3.     0.      0.        0.       0.       3334
UM1672mnb    1.6724500    8.003e-16         1.5      0.       0.      0.      0.     0.      3.        0.       0.      -3334
pi1670plu    1.6700000    0.2590000         2.0      1.       1.      1.      0.     1.      0.        0.       0.      10215
pi1670min    1.6700000    0.2590000         2.0      1.      -1.      1.      0.     1.      0.        0.       0.     -10215
pi1670zer    1.6700000    0.2590000         2.0      1.       0.      1.      0.     1.      0.        0.       0.      10115
Lm1670zer    1.6700000    0.0350000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      33122
Lm1670zrb    1.6700000    0.0350000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -33122
Sg1670plu    1.6700000    0.0600000         1.5      1.       1.      2.      1.     0.      0.        0.       0.      13114
Sg1670min    1.6700000    0.0600000         1.5      1.      -1.      2.      1.     0.      0.        0.       0.      13214
Sg1670zer    1.6700000    0.0600000         1.5      1.       0.      2.      1.     0.      0.        0.       0.      13224 
Sg1670plb    1.6700000    0.0600000         1.5      1.      -1.      0.      0.     2.      1.        0.       0.     -13114
Sg1670mnb    1.6700000    0.0600000         1.5      1.       1.      0.      0.     2.      1.        0.       0.     -13214
Sg1670zrb    1.6700000    0.0600000         1.5      1.       0.      0.      0.     2.      1.        0.       0.     -13224
om1670zer    1.6670000    0.1680000         3.0      0.       0.      1.      0.     1.      0.        0.       0.        227
Sg1660plu    1.6600000    0.1000000         0.5      1.       1.      2.      1.     0.      0.        0.       0.      13112
Sg1660min    1.6600000    0.1000000         0.5      1.      -1.      2.      1.     0.      0.        0.       0.      13212
Sg1660zer    1.6600000    0.1000000         0.5      1.       0.      2.      1.     0.      0.        0.       0.      13222
Sg1660plb    1.6600000    0.1000000         0.5      1.      -1.      0.      0.     2.      1.        0.       0.     -13112
Sg1660mnb    1.6600000    0.1000000         0.5      1.       1.      0.      0.     2.      1.        0.       0.     -13212
Sg1660zrb    1.6600000    0.1000000         0.5      1.       0.      0.      0.     2.      1.        0.       0.     -13222
Ns1650plu    1.6500000    0.1500000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.      32112
Ns1650zer    1.6500000    0.1500000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.      32212
Ns1650plb    1.6500000    0.1500000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -32112
Ns1650zrb    1.6500000    0.1500000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0.     -32212
om1650zer    1.6490000    0.2200000         1.0      0.       0.      1.      0.     1.      0.        0.       0.      30223
Dl1620plp    1.6200000    0.1500000         0.5      1.5      1.5     3.      0.     0.      0.        0.       0.       1112
Dl1620plu    1.6200000    0.1500000         0.5      1.5      0.5     3.      0.     0.      0.        0.       0.       1212
Dl1620zer    1.6200000    0.1500000         0.5      1.5     -0.5     3.      0.     0.      0.        0.       0.       2122
Dl1620min    1.6200000    0.1500000         0.5      1.5     -1.5     3.      0.     0.      0.        0.       0.       2222
Dl1620ppb    1.6200000    0.1500000         0.5      1.5     -1.5     0.      0.     3.      0.        0.       0.      -1112
Dl1620plb    1.6200000    0.1500000         0.5      1.5     -0.5     0.      0.     3.      0.        0.       0.      -1212
Dl1620zrb    1.6200000    0.1500000         0.5      1.5      0.5     0.      0.     3.      0.        0.       0.      -2122
Dl1620mnb    1.6200000    0.1500000         0.5      1.5      1.5     0.      0.     3.      0.        0.       0.      -2222
Xi1620min    1.6200000    0.0300000         1.5      0.5     -0.5     1.      2.     0.      0.        0.       0.      46653
Xi1620mnb    1.6200000    0.0300000         1.5      0.5      0.5     0.      0.     1.      2.        0.       0.     -46653
Xi1620zer    1.6200000    0.0300000         1.5      0.5      0.5     1.      2.     0.      0.        0.       0.      45553
Xi1620zrb    1.6200000    0.0300000         1.5      0.5     -0.5     0.      0.     1.      2.        0.       0.     -45553
Dl1600plp    1.6000000    0.3500000         1.5      1.5      1.5     3.      0.     0.      0.        0.       0.      31114
Dl1600plu    1.6000000    0.3500000         1.5      1.5      0.5     3.      0.     0.      0.        0.       0.      32114
Dl1600zer    1.6000000    0.3500000         1.5      1.5     -0.5     3.      0.     0.      0.        0.       0.      32214
Dl1600min    1.6000000    0.3500000         1.5      1.5     -1.5     3.      0.     0.      0.        0.       0.      32224
Dl1600ppb    1.6000000    0.3500000         1.5      1.5     -1.5     0.      0.     3.      0.        0.       0.     -31114
Dl1600plb    1.6000000    0.3500000         1.5      1.5     -0.5     0.      0.     3.      0.        0.       0.     -32114
Dl1600zrb    1.6000000    0.3500000         1.5      1.5      0.5     0.      0.     3.      0.        0.       0.     -32214
Dl1600mnb    1.6000000    0.3500000         1.5      1.5      1.5     0.      0.     3.      0.        0.       0.     -32224
Lm1600zer    1.6000000    0.1500000         0.5      0.       0.      2.      1.     0.      0.        0.       0.      23122
Lm1600zrb    1.6000000    0.1500000         0.5      0.       0.      0.      0.     2.      1.        0.       0.     -23122
Ns1535plu    1.5350000    0.1500000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.      22212
Ns1535zer    1.5350000    0.1500000         0.5      0.5     -0.5     3.      0.     0.      0.        0.       0.  221220002
Ns1535plb    1.5350000    0.1500000         0.5      0.5     -0.5     0.      0.     3.      0.        0.       0.     -22212
Ns1535zrb    1.5350000    0.1500000         0.5      0.5      0.5     0.      0.     3.      0.        0.       0. -221220002
Xi1530min    1.5350000    0.0099000         1.5      0.5     -0.5     1.      2.     0.      0.        0.       0.       3324
Xi1530mnb    1.5350000    0.0099000         1.5      0.5      0.5     0.      0.     1.      2.        0.       0.      -3324
Xi1530zer    1.5318000    0.0091000         1.5      0.5      0.5     1.      2.     0.      0.        0.       0.       3314
Xi1530zrb    1.5318000    0.0091000         1.5      0.5     -0.5     0.      0.     1.      2.        0.       0.      -3314
f21525zer    1.5250000    0.0760000         2.0      0.       0.      1.      0.     1.      0.        0.       0.        335
Ns1520plu    1.5200000    0.1200000         1.5      0.5      0.5     3.      0.     0.      0.        0.       0.       2124
Ns1520zer    1.5200000    0.1200000         1.5      0.5     -0.5     3.      0.     0.      0.        0.       0.       1214
Ns1520plb    1.5200000    0.1200000         1.5      0.5     -0.5     0.      0.     3.      0.        0.       0.      -2124
Ns1520zrb    1.5200000    0.1200000         1.5      0.5      0.5     0.      0.     3.      0.        0.       0.      -1214
Lm1520zer    1.5195000    0.0156000         1.5      0.       0.      2.      1.     0.      0.        0.       0.       3124
Lm1520zrb    1.5195000    0.0156000         1.5      0.       0.      0.      0.     2.      1.        0.       0.      -3124
f01500zer    1.5070000    0.1120000         0.0      0.       0.      1.      0.     1.      0.        0.       0.    9000223
a01450plu    1.4740000    0.2650000         0.0      1.       1.      1.      0.     1.      0.        0.       0.      10211
a01450min    1.4740000    0.2650000         0.0      1.      -1.      1.      0.     1.      0.        0.       0.     -10211
a01450zer    1.4740000    0.2650000         0.0      1.       0.      1.      0.     1.      0.        0.       0.      10111
rh1450plu    1.4650000    0.3100000         1.0      1.       1.      1.      0.     1.      0.        0.       0.     100213
rh1450min    1.4650000    0.3100000         1.0      1.      -1.      1.      0.     1.      0.        0.       0.    -100213
rh1450zer    1.4650000    0.3100000         1.0      1.       0.      1.      0.     1.      0.        0.       0.     100113
Ns1440plu    1.4400000    0.3500000         0.5      0.5      0.5     3.      0.     0.      0.        0.       0.      12212
