,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_3,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_17,phs_col:phs_col_dp.State_phos_module_4.Matrix_t_phos_module_4.Matrix_t_phos_module_4_18,
2012/11/18 18:34:19.418,,,-20.976525759494,
2012/11/18 18:36:04.417,-20.896052140115,,,
2012/11/18 18:44:14.957,,-21.392307911946,,
2012/11/18 18:48:08.142,,,-21.081762242905,
2012/11/18 18:51:09.265,-21.008294044429,,,
2012/11/18 18:59:15.321,,-21.50253839868,,
2012/11/18 19:02:31.647,,,-21.185817255097,
2012/11/18 19:07:33.955,-21.116499218928,,,
2012/11/18 19:17:23.916,,-21.60636853634,,
2012/11/18 19:18:52.509,,,-21.293977731263,
2012/11/18 19:24:21.831,-21.225957454554,,,
2012/11/18 19:34:55.646,,,-21.395931349969,
2012/11/18 19:35:42.457,,-21.712034875943,,
2012/11/18 19:40:34.485,-21.326951874535,,,
2012/11/18 19:50:24.774,,,-21.49725244767,
2012/11/18 19:53:12.662,,-21.814471949073,,
2012/11/18 19:54:49.349,-21.42733047497,,,
2012/11/18 20:08:22.760,,,-21.609458810104,
2012/11/18 20:11:33.945,,-21.917916409641,,
2012/11/18 20:12:21.741,-21.52797001854,,,
2012/11/18 20:25:01.120,,,-21.713413322717,
2012/11/18 20:28:51.896,-21.635181637309,,,
2012/11/18 20:30:55.050,,-22.02931483673,,
2012/11/18 20:44:04.946,,,-21.816141319589,
2012/11/18 20:47:28.381,-21.736823757642,,,
2012/11/18 20:50:42.847,,-22.132869680338,,
2012/11/18 21:01:37.995,,,-21.92038038644,
2012/11/18 21:05:01.320,-21.83815803972,,,
2012/11/18 21:11:34.081,,-22.237204728605,,
2012/11/18 21:22:02.869,,,-22.028533570729,
2012/11/18 21:24:23.085,-21.946064428663,,,
2012/11/18 21:34:04.075,,-22.341030040138,,
2012/11/18 21:42:45.131,,,-22.136697018194,
2012/11/18 21:44:46.426,-22.049978520755,,,
2012/11/18 21:55:39.933,,-22.448007089873,,
2012/11/18 22:03:40.412,-22.157604962556,,,
2012/11/18 22:04:13.989,,,-22.240408710842,
2012/11/18 22:21:10.289,,-22.548024693136,,
2012/11/18 22:24:00.034,,,-22.340563964624,
2012/11/18 22:29:24.651,-22.265834893056,,,
2012/11/18 22:45:46.167,,-22.655836358361,,
2012/11/18 22:45:57.323,,,-22.447551295413,
2012/11/18 22:51:32.225,-22.373759158055,,,
2012/11/18 23:11:33.365,,,-22.555757714082,
2012/11/18 23:11:52.725,,-22.759431049005,,
2012/11/18 23:14:37.441,-22.481206261877,,,
2012/11/18 23:35:52.185,,-22.859520401509,,
2012/11/18 23:36:26.856,,,-22.663476067152,
2012/11/18 23:38:10.652,-22.585131789663,,,
2012/11/18 23:56:51.512,,,-22.767272095212,
2012/11/18 23:57:37.231,,-22.963005030966,,
2012/11/18 23:59:38.307,-22.688103603349,,,
2012/11/19 00:17:05.669,,,-22.870617813489,
2012/11/19 00:17:26.012,,-23.064136816484,,
2012/11/19 00:20:01.870,-22.792553630078,,,
2012/11/19 00:37:13.911,,-23.165849437905,,
2012/11/19 00:38:09.911,,,-22.97124668187,
2012/11/19 00:39:23.081,-22.899817689576,,,
2012/11/19 00:56:28.678,,,-23.074362026315,
2012/11/19 00:59:52.222,,-23.266301991572,,
2012/11/19 01:01:25.846,-23.002389313382,,,
2012/11/19 01:18:00.489,,,-23.186289995707,
2012/11/19 01:18:55.504,,-23.368991527597,,
2012/11/19 01:21:41.205,-23.107543399684,,,
2012/11/19 01:40:11.888,,,-23.288830498835,
2012/11/19 01:43:18.261,-23.211552200471,,,
2012/11/19 01:43:33.683,,-23.472194364707,,
2012/11/19 02:03:18.417,,,-23.401714874839,
2012/11/19 02:06:31.790,-23.311924104378,,,
2012/11/19 02:07:50.320,,-23.580094604925,,
2012/11/19 02:27:05.081,-23.413953998083,,,
2012/11/19 02:29:42.687,,,-23.502259680972,
2012/11/19 02:34:58.667,,-23.680492502194,,
2012/11/19 02:52:01.529,-23.517870501035,,,
2012/11/19 02:54:03.590,,,-23.605465695242,
2012/11/19 03:02:53.395,,-23.78739738374,,
2012/11/19 03:20:15.288,-23.621676445409,,,
2012/11/19 03:21:55.146,,,-23.721345401446,
2012/11/19 03:32:28.195,,-23.887486812082,,
2012/11/19 03:47:56.230,-23.722416227842,,,
2012/11/19 03:51:46.243,,,-23.821573070162,
2012/11/19 04:08:08.527,,-23.993923797246,,
2012/11/19 04:19:32.987,-23.829011108074,,,
2012/11/19 04:24:37.262,,,-23.925140127377,
2012/11/19 04:45:38.225,,-24.098068836627,,
2012/11/19 04:52:08.907,-23.932041039175,,,
2012/11/19 04:58:22.090,,,-24.028195021994,
2012/11/19 05:34:20.463,-24.035651604494,,,
2012/11/19 05:34:32.713,,-24.198614251945,,
2012/11/19 05:40:21.615,,,-24.129891826032,
2012/11/19 06:22:26.503,-24.139781230977,,,
2012/11/19 06:26:07.326,,,-24.235649638492,
2012/11/19 06:26:26.575,,-24.305395974605,,
2012/11/19 07:14:12.597,-24.247824182363,,,
2012/11/19 07:22:40.637,,,-24.338819314803,
2012/11/19 07:26:35.678,,-24.392523710282,,
2012/11/19 08:14:20.936,-24.34344892034,,,
2012/11/19 08:23:00.021,,,-24.431015422973,
2012/11/19 08:26:35.703,,-24.467569117076,,
2012/11/19 09:14:21.837,-24.414060133529,,,
2012/11/19 09:23:15.906,,,-24.50791603373,
2012/11/19 09:26:53.774,,-24.534198335229,,
2012/11/19 10:14:39.002,-24.504163959421,,,
2012/11/19 10:23:18.962,,,-24.576460433158,
2012/11/19 10:27:56.659,,-24.595307861664,,
2012/11/19 11:14:42.448,-24.562335368868,,,
2012/11/19 11:23:25.471,,,-24.64377184021,
2012/11/19 11:28:06.449,,-24.637706622538,,
2012/11/19 12:14:45.318,-24.620424335744,,,
2012/11/19 12:23:55.027,,,-24.700318669754,
2012/11/19 12:28:14.348,,-24.686695508342,,
2012/11/19 13:14:48.530,-24.657950653138,,,
2012/11/19 13:23:58.021,,,-24.745622764906,
2012/11/19 13:28:17.562,,-24.720652345831,,
2012/11/19 14:14:49.540,-24.707238172553,,,
2012/11/19 14:24:16.967,,,-24.779244579742,
2012/11/19 14:28:33.445,,-24.748923441605,,
2012/11/19 15:14:55.471,-24.736352240224,,,
2012/11/19 15:24:20.383,,,-24.808351426516,
2012/11/19 15:28:40.034,,-24.782138696803,,
2012/11/19 16:14:58.231,-24.755215550277,,,
2012/11/19 16:24:38.018,,,-24.833194744781,
2012/11/19 16:29:12.872,,-24.786374326784,,
2012/11/19 17:15:16.849,-24.776901709161,,,
2012/11/19 17:24:40.777,,,-24.861962002486,
2012/11/19 17:29:46.036,,-24.807302822555,,
2012/11/19 18:15:25.734,-24.802843094154,,,
2012/11/19 18:24:57.535,,,-24.878581543797,
2012/11/19 18:29:55.466,,-24.828302034961,,
2012/11/19 19:15:25.868,-24.823891341544,,,
2012/11/19 19:25:24.139,,,-24.898495054482,
2012/11/19 19:30:04.133,,-24.840016582576,,
2012/11/19 20:15:35.082,-24.840131170666,,,
2012/11/19 20:25:24.382,,,-24.907970051427,
2012/11/19 20:30:04.157,,-24.844509139145,,
2012/11/19 21:15:44.294,-24.84066637273,,,
2012/11/19 21:25:31.298,,,-24.915975191927,
2012/11/19 21:30:05.058,,-24.858786329914,,
2012/11/19 22:16:20.411,-24.849612023859,,,
2012/11/19 22:26:03.588,,,-24.932594448935,
2012/11/19 22:30:13.833,,-24.856971731777,,
2012/11/19 23:16:20.437,-24.863181008003,,,
2012/11/19 23:26:18.268,,,-24.93260876841,
2012/11/19 23:30:24.685,,-24.873452438596,,
2012/11/20 00:16:26.368,-24.869231968303,,,
2012/11/20 00:26:36.887,,,-24.943187277012,
2012/11/20 00:30:26.024,,-24.873129312062,,
2012/11/20 01:16:27.597,-24.877536765714,,,
2012/11/20 01:26:46.099,,,-24.946701238308,
2012/11/20 01:30:41.142,,-24.861181120939,,
2012/11/20 02:16:59.887,-24.87758705581,,,
2012/11/20 02:26:55.201,,,-24.949175012274,
2012/11/20 02:30:42.041,,-24.874415911063,,
2012/11/20 03:17:15.880,-24.887192141795,,,
2012/11/20 03:27:04.743,,,-24.96027624323,
2012/11/20 03:30:50.817,,-24.888807421171,,
2012/11/20 04:17:33.734,-24.889993920879,,,
2012/11/20 04:27:13.626,,,-24.961764726583,
2012/11/20 04:30:59.700,,-24.889690376667,,
2012/11/20 05:17:37.149,-24.898298663687,,,
2012/11/20 05:27:17.369,,,-24.970037775974,
2012/11/20 05:31:00.271,,-24.898089794051,,
2012/11/20 06:17:51.391,-24.903329963839,,,
2012/11/20 06:27:20.239,,,-24.969987457286,
2012/11/20 06:31:09.047,,-24.897937568461,,
2012/11/20 07:17:57.543,-24.902451026899,,,
2012/11/20 07:27:22.342,,,-24.969987457286,
2012/11/20 07:31:11.150,,-24.885785329769,,
2012/11/20 08:18:18.895,-24.909074680843,,,
2012/11/20 08:27:25.538,,,-24.969987457286,
2012/11/20 08:31:14.455,,-24.898039052188,,
2012/11/20 09:18:19.466,-24.898745820594,,,
2012/11/20 09:27:43.064,,,-24.974142208645,
2012/11/20 09:31:16.888,,-24.89793849104,,
2012/11/20 10:18:19.709,-24.909977050638,,,
2012/11/20 10:27:46.479,,,-24.981638974514,
2012/11/20 10:31:19.209,,-24.910418427995,,
2012/11/20 11:18:19.954,-24.918206078254,,,
2012/11/20 11:27:49.128,,,-24.981725759539,
2012/11/20 11:31:23.062,,-24.898412866122,,
2012/11/20 12:18:19.979,-24.918155748585,,,
2012/11/20 12:27:52.106,,,-24.981725759539,
2012/11/20 12:31:25.820,,-24.898039052188,,
2012/11/20 13:18:20.769,-24.910655157806,,,
2012/11/20 13:28:00.663,,,-24.977936052423,
2012/11/20 13:31:28.472,,-24.897999857744,,
2012/11/20 14:18:47.919,-24.902476402435,,,
2012/11/20 14:28:09.437,,,-24.969996136106,
2012/11/20 14:31:31.011,,-24.897988310325,,
2012/11/20 15:18:56.256,-24.911107381416,,,
2012/11/20 15:28:18.102,,,-24.982490844529,
2012/11/20 15:31:38.363,,-24.90214037593,,
2012/11/20 16:18:56.827,-24.910806026508,,,
2012/11/20 16:29:12.377,,,-24.984580507243,
2012/11/20 16:31:51.296,,-24.894286329542,,
2012/11/20 17:19:05.822,-24.912857286491,,,
2012/11/20 17:29:21.479,,,-24.984306286638,
2012/11/20 17:31:56.242,,-24.894361751728,,
2012/11/20 18:19:14.815,-24.921041221075,,,
2012/11/20 18:29:22.488,,,-24.985742795696,
2012/11/20 18:31:57.032,,-24.89837330182,,
2012/11/20 19:19:16.371,-24.922408524738,,,
2012/11/20 19:29:41.871,,,-24.981725759539,
2012/11/20 19:31:59.353,,-24.894303090028,,
2012/11/20 20:19:19.457,-24.910755736941,,,
2012/11/20 20:29:49.661,,,-24.974219677835,
2012/11/20 20:32:06.159,,-24.897993186348,,
2012/11/20 21:19:23.201,-24.91490808377,,,
2012/11/20 21:29:58.326,,,-24.986238727128,
2012/11/20 21:32:21.933,,-24.910392365231,,
2012/11/20 22:19:26.944,-24.918256324178,,,
2012/11/20 22:29:59.116,,,-24.974228996727,
2012/11/20 22:32:23.707,,-24.910443568183,,
2012/11/20 23:19:30.577,-24.923112182306,,,
2012/11/20 23:30:12.046,,,-24.989948168221,
2012/11/20 23:32:24.387,,-24.894311700919,,
2012/11/21 00:19:33.445,-24.923061892935,,,
2012/11/21 00:30:34.929,,,-24.987892568059,
2012/11/21 00:32:48.365,,-24.910493848559,,
2012/11/21 01:19:42.766,-24.923179234799,,,
2012/11/21 01:30:49.609,,,-24.994081060699,
2012/11/21 01:33:00.858,,-24.898488288209,,
2012/11/21 02:19:52.306,-24.926917481508,,,
2012/11/21 02:30:52.808,,,-24.98999156062,
2012/11/21 02:33:10.399,,-24.898438006818,,
2012/11/21 03:19:52.330,-24.922365157338,,,
2012/11/21 03:31:02.019,,,-24.984920312172,
2012/11/21 03:33:13.485,,-24.902240936945,,
2012/11/21 04:20:01.433,-24.91180455106,,,
2012/11/21 04:31:02.262,,,-24.989869874359,
2012/11/21 04:33:16.463,,-24.902190656438,,
2012/11/21 05:20:28.472,-24.914086488478,,,
2012/11/21 05:31:02.505,,,-24.982364907099,
2012/11/21 05:33:49.408,,-24.910493848559,,
2012/11/21 06:20:28.606,-24.918306611973,,,
2012/11/21 06:31:11.170,,,-24.982490844529,
2012/11/21 06:33:55.012,,-24.899673754525,,
2012/11/21 07:20:37.710,-24.925574738336,,,
2012/11/21 07:31:11.632,,,-24.974233005862,
2012/11/21 07:34:04.661,,-24.898416556499,,
2012/11/21 08:20:42.219,-24.918256324178,,,
2012/11/21 08:31:12.203,,,-24.974228996727,
2012/11/21 08:34:13.435,,-24.907594705216,,
2012/11/21 09:21:14.180,-24.918307073329,,,
2012/11/21 09:31:26.884,,,-24.977636367298,
2012/11/21 09:34:13.678,,-24.886058380997,,
2012/11/21 10:21:22.736,-24.910052482528,,,
2012/11/21 10:31:39.486,,,-24.974228996727,
2012/11/21 10:34:14.140,,-24.90214037593,,
2012/11/21 11:21:37.088,-24.910669768884,,,
2012/11/21 11:31:39.510,,,-24.986222693009,
2012/11/21 11:34:14.383,,-24.898235036056,,
2012/11/21 12:21:41.377,-24.906980106609,,,
2012/11/21 12:31:39.644,,,-24.977454105169,
2012/11/21 12:34:23.485,,-24.897993186348,,
2012/11/21 13:22:13.338,-24.909951906674,,,
2012/11/21 13:31:48.637,,,-24.973775127677,
2012/11/21 13:34:26.463,,-24.894286329542,,
2012/11/21 14:22:17.191,-24.909951906674,,,
2012/11/21 14:31:58.286,,,-24.974120511625,
2012/11/21 14:34:40.924,,-24.887882343104,,
2012/11/21 15:22:18.637,-24.909901618746,,,
2012/11/21 15:31:58.638,,,-24.987144587161,
2012/11/21 15:34:41.496,,-24.889836388723,,
2012/11/21 16:22:45.129,-24.910053405242,,,
2012/11/21 16:32:25.459,,,-24.972460661703,
2012/11/21 16:34:41.958,,-24.885932215723,,
2012/11/21 17:22:56.091,-24.909951906674,,,
2012/11/21 17:32:25.484,,,-24.970017723624,
2012/11/21 17:34:51.060,,-24.898016119271,,
2012/11/21 18:22:59.834,-24.902451026899,,,
2012/11/21 18:32:25.836,,,-24.969096841429,
2012/11/21 18:34:51.412,,-24.900089714725,,
2012/11/21 19:23:02.702,-24.902451026899,,,
2012/11/21 19:32:34.721,,,-24.977527762026,
2012/11/21 19:35:00.407,,-24.882025703348,,
2012/11/21 20:23:06.337,-24.898348953452,,,
2012/11/21 20:32:43.386,,,-24.977851505566,
2012/11/21 20:35:03.931,,-24.885982958613,,
2012/11/21 21:23:08.658,-24.910755736941,,,
2012/11/21 21:32:43.629,,,-24.970030851384,
2012/11/21 21:35:09.206,,-24.894135485164,,
2012/11/21 22:23:11.854,-24.910655157806,,,
2012/11/21 22:33:01.918,,,-24.971014022222,
2012/11/21 22:35:09.228,,-24.893442702387,,
2012/11/21 23:23:15.049,-24.910755736941,,,
2012/11/21 23:33:10.693,,,-24.977851505566,
2012/11/21 23:35:09.690,,-24.90214037593,,
2012/11/22 00:23:48.759,-24.910716565868,,,
2012/11/22 00:33:13.778,,,-24.974142208645,
2012/11/22 00:35:15.839,,-24.885982958613,,
2012/11/22 01:23:49.330,-24.918703787407,,,
2012/11/22 01:33:16.209,,,-24.974142208645,
2012/11/22 01:35:18.270,,-24.889685546608,,
2012/11/22 02:23:49.573,-24.918385042477,,,
2012/11/22 02:33:20.499,,,-24.981561510542,
2012/11/22 02:35:18.622,,-24.886084444389,,
2012/11/22 03:23:49.598,-24.914850508283,,,
2012/11/22 03:33:29.929,,,-24.969994612696,
2012/11/22 03:36:40.130,,-24.898191277774,,
2012/11/22 04:24:07.559,-24.911806396548,,,
2012/11/22 04:33:38.813,,,-24.97251258535,
2012/11/22 04:36:49.123,,-24.897888210465,,
2012/11/22 05:24:18.630,-24.91490808377,,,
2012/11/22 05:33:43.430,,,-24.974142208645,
2012/11/22 05:36:49.803,,-24.890882041729,,
2012/11/22 06:24:25.544,-24.91486464244,,,
2012/11/22 06:33:46.627,,,-24.970037775974,
2012/11/22 06:36:49.827,,-24.881895856065,,
2012/11/22 07:24:35.412,-24.911143369033,,,
2012/11/22 07:33:49.385,,,-24.974099276243,
2012/11/22 07:36:58.492,,-24.886016787205,,
2012/11/22 08:24:42.546,-24.907056003668,,,
2012/11/22 08:34:07.566,,,-24.974142208645,
2012/11/22 08:36:58.735,,-24.889690376667,,
2012/11/22 09:24:53.070,-24.914857794269,,,
2012/11/22 09:34:15.027,,,-24.978573082934,
2012/11/22 09:37:13.088,,-24.894286329542,,
2012/11/22 10:24:53.641,-24.91080648788,,,
2012/11/22 10:34:27.739,,,-24.974120742444,
2012/11/22 10:37:17.596,,-24.883919798199,,
2012/11/22 11:25:02.962,-24.91078111241,,,
2012/11/22 11:34:33.123,,,-24.966277546554,
2012/11/22 11:38:03.558,,-24.886033240202,,
2012/11/22 12:25:11.845,-24.911106920036,,,
2012/11/22 12:34:42.991,,,-24.979153020192,
2012/11/22 12:38:19.660,,-24.878055468353,,
2012/11/22 13:25:12.416,-24.911106835309,,,
2012/11/22 13:34:43.125,,,-24.982417841536,
2012/11/22 13:38:24.169,,-24.878476838501,,
2012/11/22 14:26:15.001,-24.914162553709,,,
2012/11/22 14:35:01.196,,,-24.975904462082,
2012/11/22 14:38:27.037,,-24.885982958613,,
2012/11/22 15:26:16.885,-24.911157671803,,,
2012/11/22 15:35:11.391,,,-24.970393634392,
2012/11/22 15:38:57.029,,-24.878527583175,,
2012/11/22 16:26:19.206,-24.911157671803,,,
2012/11/22 16:35:13.822,,,-24.974142208645,
2012/11/22 16:39:17.944,,-24.894235586786,,
2012/11/22 17:26:21.527,-24.919310240452,,,
2012/11/22 17:35:30.799,,,-24.974142208645,
2012/11/22 17:39:23.874,,-24.874375743527,,
2012/11/22 18:26:53.271,-24.911157671803,,,
2012/11/22 18:36:13.807,,,-24.970587192685,
2012/11/22 18:39:24.008,,-24.886033240202,,
2012/11/22 19:27:00.842,-24.915263295324,,,
2012/11/22 19:36:34.724,,,-24.96626050731,
2012/11/22 19:39:24.581,,-24.886033240202,,
2012/11/22 20:27:26.132,-24.911157671803,,,
2012/11/22 20:36:49.842,,,-24.973216426793,
2012/11/22 20:39:38.824,,-24.886083521791,,
2012/11/22 21:27:46.171,-24.899516471675,,,
2012/11/22 21:36:53.038,,,-24.970393634392,
2012/11/22 21:39:40.927,,-24.894200528154,,
2012/11/22 22:28:00.414,-24.911157671803,,,
2012/11/22 22:36:54.594,,,-24.970393634392,
2012/11/22 22:39:42.592,,-24.894185766624,,
2012/11/22 23:28:02.300,-24.919412205099,,,
2012/11/22 23:37:17.805,,,-24.980592100649,
2012/11/22 23:39:43.272,,-24.890578931281,,
2012/11/23 00:28:04.949,-24.91500866277,,,
2012/11/23 00:37:57.753,,,-24.978616477626,
2012/11/23 00:40:00.908,,-24.890091904024,,
2012/11/23 01:28:19.958,-24.919462495353,,,
2012/11/23 01:38:15.058,,,-24.982451694954,
2012/11/23 01:40:01.806,,-24.894337072297,,
2012/11/23 02:28:20.638,-24.911157671803,,,
2012/11/23 02:38:21.098,,,-24.970427488495,
2012/11/23 02:40:09.924,,-24.894303090028,,
2012/11/23 03:28:52.271,-24.91941174372,,,
2012/11/23 03:38:21.122,,,-24.982494627244,
2012/11/23 03:40:19.355,,-24.889837311305,,
2012/11/23 04:29:25.107,-24.923212761044,,,
2012/11/23 04:38:38.537,,,-24.976241048461,
2012/11/23 04:40:21.567,,-24.894185766624,,
2012/11/23 05:29:26.007,-24.903706757028,,,
2012/11/23 05:38:48.405,,,-24.978713054737,
2012/11/23 05:40:38.216,,-24.894286329542,,
2012/11/23 06:29:35.437,-24.923162010305,,,
2012/11/23 06:39:08.335,,,-24.970393634392,
2012/11/23 06:40:47.100,,-24.889764734875,,
2012/11/23 07:29:44.102,-24.911134960586,,,
2012/11/23 07:39:15.797,,,-24.970432786827,
2012/11/23 07:40:47.343,,-24.892135066619,,
2012/11/23 08:30:02.391,-24.911898679985,,,
2012/11/23 08:39:15.931,,,-24.974120511625,
2012/11/23 08:40:58.742,,-24.885982958613,,
2012/11/23 09:30:04.166,-24.907005251836,,,
2012/11/23 09:39:33.017,,,-24.968132725795,
2012/11/23 09:41:00.626,,-24.886083700889,,
2012/11/23 10:30:20.268,-24.909789485113,,,
2012/11/23 10:39:51.307,,,-24.977498833646,
2012/11/23 10:41:04.587,,-24.874415911063,,
2012/11/23 11:30:37.901,-24.911157671803,,,
2012/11/23 11:40:02.706,,,-24.982351057973,
2012/11/23 11:41:05.705,,-24.888912511757,,
2012/11/23 12:30:48.316,-24.909829483171,,,
2012/11/23 12:40:04.808,,,-24.982782596148,
2012/11/23 12:41:05.729,,-24.878476838501,,
2012/11/23 13:30:57.090,-24.9144316607,,,
2012/11/23 13:40:18.614,,,-24.973217176147,
2012/11/23 13:41:07.613,,-24.898039052188,,
2012/11/23 14:31:14.178,-24.919311624587,,,
2012/11/23 14:40:23.232,,,-24.978659872318,
2012/11/23 14:41:23.169,,-24.897297607699,,
2012/11/23 15:31:24.046,-24.914941917685,,,
2012/11/23 15:40:55.523,,,-24.982462543436,
2012/11/23 15:41:23.960,,-24.892168156611,,
2012/11/23 16:31:32.930,-24.916063377499,,,
2012/11/23 16:41:04.407,,,-24.980758974414,
2012/11/23 16:41:25.954,,-24.898438006818,,
2012/11/23 17:31:33.282,-24.916070759805,,,
2012/11/23 17:41:12.416,,,-24.986606429904,
2012/11/23 17:41:32.650,,-24.898488288209,,
2012/11/23 18:31:33.963,-24.923256129857,,,
2012/11/23 18:41:13.971,,,-24.982943941089,
2012/11/23 18:41:44.596,,-24.899134466504,,
2012/11/23 19:31:35.628,-24.91948764048,,,
2012/11/23 19:41:15.746,,,-24.982858075113,
2012/11/23 19:41:51.401,,-24.899327690809,,
2012/11/23 20:31:51.840,-24.926624230234,,,
2012/11/23 20:41:17.520,,,-24.982858075113,
2012/11/23 20:42:03.238,,-24.899322681877,,
2012/11/23 21:31:54.381,-24.923614898936,,,
2012/11/23 21:41:19.296,,,-24.982858075113,
2012/11/23 21:42:09.170,,-24.90663985988,,
2012/11/23 22:32:27.983,-24.919462495353,,,
2012/11/23 22:41:53.226,,,-24.982858075113,
2012/11/23 22:42:27.788,,-24.893464576618,,
2012/11/23 23:32:28.336,-24.919361914843,,,
2012/11/23 23:41:59.485,,,-24.98656728108,
2012/11/23 23:43:03.577,,-24.893916478339,,
2012/11/24 00:32:46.627,-24.919361172216,,,
2012/11/24 00:42:17.556,,,-24.982432120162,
2012/11/24 00:43:12.461,,-24.894286329542,,
2012/11/24 01:32:46.980,-24.936776214992,,,
2012/11/24 01:42:34.972,,,-24.977847019674,
2012/11/24 01:43:13.800,,-24.89431147027,,
2012/11/24 02:33:04.723,-24.988700779434,,,
2012/11/24 02:42:59.715,,,-24.991167674909,
2012/11/24 02:43:22.137,,-24.912573316804,,
2012/11/24 03:33:13.278,-24.971188392434,,,
2012/11/24 03:43:11.661,,,-24.999020373002,
2012/11/24 03:43:40.208,,-24.912750422669,,
2012/11/24 04:33:13.303,-24.927325853715,,,
2012/11/24 04:43:18.904,,,-24.991081809157,
2012/11/24 04:43:49.529,,-24.89113530278,,
2012/11/24 05:33:26.342,-24.919462495353,,,
2012/11/24 05:43:20.569,,,-24.98384383953,
2012/11/24 05:44:07.490,,-24.914994380203,,
2012/11/24 06:33:31.726,-24.913009974558,,,
2012/11/24 06:43:23.000,,,-24.982451694954,
2012/11/24 06:44:08.718,,-24.898387725426,,
2012/11/24 07:33:45.205,-24.91113252661,,,
2012/11/24 07:43:40.635,,,-24.982451694954,
2012/11/24 07:44:26.353,,-24.898387551636,,
2012/11/24 08:33:50.370,-24.901216110886,,,
2012/11/24 08:44:12.924,,,-24.974142208645,
2012/11/24 08:44:28.346,,-24.886780501553,,
2012/11/24 09:33:59.253,-24.906903748168,,,
2012/11/24 09:44:15.246,,,-24.978617400918,
2012/11/24 09:44:45.870,,-24.894438557805,,
2012/11/24 10:34:35.590,-24.902400275826,,,
2012/11/24 10:44:17.676,,,-24.970393634392,
2012/11/24 10:45:02.410,,-24.886629651869,,
2012/11/24 11:34:39.552,-24.898700395517,,,
2012/11/24 11:44:42.747,,,-24.974132144921,
2012/11/24 11:45:11.294,,-24.886135187276,,
2012/11/24 12:34:42.420,-24.898700395517,,,
2012/11/24 12:44:42.881,,,-24.958784067113,
2012/11/24 12:45:37.677,,-24.88033048061,,
2012/11/24 13:34:59.616,-24.898700395517,,,
2012/11/24 13:44:51.983,,,-24.958784067113,
2012/11/24 13:45:38.795,,-24.894194594724,,
2012/11/24 14:35:02.376,-24.906904670929,,,
2012/11/24 14:44:57.916,,,-24.970393634392,
2012/11/24 14:45:56.868,,-24.890578931281,,
2012/11/24 15:35:03.494,-24.910704986002,,,
2012/11/24 15:45:01.659,,,-24.976887107801,
2012/11/24 15:46:14.939,,-24.90663985988,,
2012/11/24 16:35:12.487,-24.898669834293,,,
2012/11/24 16:45:01.683,,,-24.970422256498,
2012/11/24 16:46:24.151,,-24.894731097684,,
2012/11/24 17:35:21.044,-24.901974122847,,,
2012/11/24 17:45:21.834,,,-24.978703267009,
2012/11/24 17:46:51.301,,-24.894361751728,,
2012/11/24 18:35:29.272,-24.898700395517,,,
2012/11/24 18:45:39.686,,,-24.970393634392,
2012/11/24 18:47:09.372,,-24.878514897006,,
2012/11/24 19:35:30.281,-24.906913571713,,,
2012/11/24 19:45:42.773,,,-24.978660333964,
2012/11/24 19:47:29.631,,-24.906665231159,,
2012/11/24 20:35:30.416,-24.898609545307,,,
2012/11/24 20:45:44.877,,,-24.974142208645,
2012/11/24 20:47:31.844,,-24.894286329542,,
2012/11/24 21:35:36.894,-24.898700395517,,,
2012/11/24 21:46:14.214,,,-24.982364907099,
2012/11/24 21:47:34.603,,-24.894303090028,,
2012/11/24 22:35:39.434,-24.896403948744,,,
2012/11/24 22:46:23.316,,,-24.962981972555,
2012/11/24 22:47:36.706,,-24.898438006818,,
